title,description,property_type,location,price_current,price_5_10_years_ago,legal_status,building_quality,previous_owners,furniture,area,frontage,road_width,bedrooms,bathrooms,toilets,stories,house_direction,balcony_direction,phone,email
"Bán Nhà riêng diện tích 268m2 chính chủ, vị trí đẹp tại Quận 1, TP.HCM","Cần bán gấp Nhà riêng, diện tích 268m2, mặt tiền 8.4m, đường vào rộng 17.5m. Nhà hướng Đông, ban công Tây Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Cần sửa chữa. Đầy đủ tiện ích xung quanh.",Nhà riêng,"Quận 1, TP.HCM",26683000000.0,15019000000.0,Sổ đỏ/Sổ hồng,Cần sửa chữa,3,Nội thất đầy đủ / Cao cấp,268,8.4,17.5,5,2,2,1,Đông,Tây Bắc,0938854322,chubatdongsan133@gmail.com
"Bán Nhà phố thương mại (Shophouse) diện tích 206m2 chính chủ, vị trí đẹp tại Quận 7, TP.HCM","Cần bán gấp Nhà phố thương mại (Shophouse), diện tích 206m2, mặt tiền 5.2m, đường vào rộng 11.3m. Nhà hướng Đông, ban công Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Cần sửa chữa. Đầy đủ tiện ích xung quanh.",Nhà phố thương mại (Shophouse),"Quận 7, TP.HCM",19351000000.0,11345000000.0,Sổ đỏ/Sổ hồng,Cần sửa chữa,1,Nội thất cơ bản,206,5.2,11.3,3,2,2,4,Đông,Bắc,0993671215,chubatdongsan134@gmail.com
"Bán Chung cư mini diện tích 296m2 chính chủ, vị trí đẹp tại Quận 7, TP.HCM","Cần bán gấp Chung cư mini, diện tích 296m2, mặt tiền 9.5m, đường vào rộng 10.6m. Nhà hướng Nam, ban công Tây. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Trung bình. Đầy đủ tiện ích xung quanh.",Chung cư mini,"Quận 7, TP.HCM",26192000000.0,16785000000.0,Sổ đỏ/Sổ hồng,Trung bình,1,Không nội thất,296,9.5,10.6,5,4,4,3,Nam,Tây,0910499964,chubatdongsan135@gmail.com
"Bán Xưởng diện tích 92m2 chính chủ, vị trí đẹp tại Thành phố Thủ Đức, TP.HCM","Cần bán gấp Xưởng, diện tích 92m2, mặt tiền 13.5m, đường vào rộng 2.5m. Nhà hướng Tây, ban công Tây Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Xưởng,"Thành phố Thủ Đức, TP.HCM",9339000000.0,5403000000.0,Sổ đỏ/Sổ hồng,Còn mới (80-90%),1,Nội thất cơ bản,92,13.5,2.5,3,2,2,1,Tây,Tây Bắc,0980106357,chubatdongsan136@gmail.com
"Bán Kho diện tích 246m2 chính chủ, vị trí đẹp tại Quận 7, TP.HCM","Cần bán gấp Kho, diện tích 246m2, mặt tiền 11.8m, đường vào rộng 8.1m. Nhà hướng Đông Nam, ban công Tây Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Kho,"Quận 7, TP.HCM",23529000000.0,13455000000.0,Sổ đỏ/Sổ hồng,Còn mới (80-90%),1,Nội thất cơ bản,246,11.8,8.1,2,1,1,2,Đông Nam,Tây Bắc,0951133161,chubatdongsan137@gmail.com
"Bán Nhà mặt phố diện tích 206m2 chính chủ, vị trí đẹp tại Quận Cầu Giấy, Hà Nội","Cần bán gấp Nhà mặt phố, diện tích 206m2, mặt tiền 12.7m, đường vào rộng 8.8m. Nhà hướng Bắc, ban công Tây Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Trung bình. Đầy đủ tiện ích xung quanh.",Nhà mặt phố,"Quận Cầu Giấy, Hà Nội",12633000000.0,6172000000.0,Sổ đỏ/Sổ hồng,Trung bình,3,Nội thất đầy đủ / Cao cấp,206,12.7,8.8,3,3,3,5,Bắc,Tây Bắc,0983747648,chubatdongsan138@gmail.com
"Bán Nhà phố thương mại (Shophouse) diện tích 127m2 chính chủ, vị trí đẹp tại Quận Đống Đa, Hà Nội","Cần bán gấp Nhà phố thương mại (Shophouse), diện tích 127m2, mặt tiền 10.9m, đường vào rộng 9.2m. Nhà hướng Tây Nam, ban công Đông. Pháp lý: Đang chờ sổ, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Nhà phố thương mại (Shophouse),"Quận Đống Đa, Hà Nội",9661000000.0,4741000000.0,Đang chờ sổ,Mới xây,1,Nội thất đầy đủ / Cao cấp,127,10.9,9.2,2,4,4,5,Tây Nam,Đông,0935171259,chubatdongsan139@gmail.com
"Bán Biệt thự diện tích 134m2 chính chủ, vị trí đẹp tại Quận Cầu Giấy, Hà Nội","Cần bán gấp Biệt thự, diện tích 134m2, mặt tiền 11.3m, đường vào rộng 12.4m. Nhà hướng Tây Nam, ban công Tây Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Biệt thự,"Quận Cầu Giấy, Hà Nội",7312000000.0,3743000000.0,Sổ đỏ/Sổ hồng,Còn mới (80-90%),2,Nội thất cơ bản,134,11.3,12.4,3,2,2,3,Tây Nam,Tây Bắc,0926916781,chubatdongsan140@gmail.com
"Bán Xưởng diện tích 128m2 chính chủ, vị trí đẹp tại Quận Đống Đa, Hà Nội","Cần bán gấp Xưởng, diện tích 128m2, mặt tiền 13.2m, đường vào rộng 11.6m. Nhà hướng Tây Nam, ban công Đông. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Xưởng,"Quận Đống Đa, Hà Nội",7450000000.0,3617000000.0,Sổ đỏ/Sổ hồng,Còn mới (80-90%),1,Nội thất cơ bản,128,13.2,11.6,5,1,1,5,Tây Nam,Đông,0976263587,chubatdongsan141@gmail.com
"Bán Trang trại diện tích 35m2 chính chủ, vị trí đẹp tại Quận 7, TP.HCM","Cần bán gấp Trang trại, diện tích 35m2, mặt tiền 6.0m, đường vào rộng 12.9m. Nhà hướng Bắc, ban công Tây Bắc. Pháp lý: Đang chờ sổ, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Trang trại,"Quận 7, TP.HCM",4293000000.0,2603000000.0,Đang chờ sổ,Còn mới (80-90%),1,Không nội thất,35,6.0,12.9,5,3,3,5,Bắc,Tây Bắc,0929720121,chubatdongsan142@gmail.com
"Bán Kho diện tích 226m2 chính chủ, vị trí đẹp tại Quận 7, TP.HCM","Cần bán gấp Kho, diện tích 226m2, mặt tiền 8.9m, đường vào rộng 15.8m. Nhà hướng Tây, ban công Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Kho,"Quận 7, TP.HCM",24763000000.0,14931000000.0,Sổ đỏ/Sổ hồng,Còn mới (80-90%),1,Nội thất đầy đủ / Cao cấp,226,8.9,15.8,5,3,3,1,Tây,Nam,0946982693,chubatdongsan143@gmail.com
"Bán Trang trại diện tích 162m2 chính chủ, vị trí đẹp tại Quận 1, TP.HCM","Cần bán gấp Trang trại, diện tích 162m2, mặt tiền 5.7m, đường vào rộng 16.6m. Nhà hướng Đông, ban công Tây Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Trang trại,"Quận 1, TP.HCM",19757000000.0,9940000000.0,Sổ đỏ/Sổ hồng,Còn mới (80-90%),3,Nội thất cơ bản,162,5.7,16.6,4,4,4,4,Đông,Tây Nam,0933100170,chubatdongsan144@gmail.com
"Bán Căn hộ chung cư diện tích 288m2 chính chủ, vị trí đẹp tại Quận Đống Đa, Hà Nội","Cần bán gấp Căn hộ chung cư, diện tích 288m2, mặt tiền 14.9m, đường vào rộng 14.9m. Nhà hướng Nam, ban công Tây. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Căn hộ chung cư,"Quận Đống Đa, Hà Nội",26597000000.0,16547000000.0,Sổ đỏ/Sổ hồng,Còn mới (80-90%),1,Nội thất cơ bản,288,14.9,14.9,1,4,4,3,Nam,Tây,0918190219,chubatdongsan145@gmail.com
"Bán Căn hộ chung cư diện tích 52m2 chính chủ, vị trí đẹp tại Quận 7, TP.HCM","Cần bán gấp Căn hộ chung cư, diện tích 52m2, mặt tiền 14.3m, đường vào rộng 19.2m. Nhà hướng Nam, ban công Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Trung bình. Đầy đủ tiện ích xung quanh.",Căn hộ chung cư,"Quận 7, TP.HCM",3046000000.0,1542000000.0,Sổ đỏ/Sổ hồng,Trung bình,2,Nội thất cơ bản,52,14.3,19.2,5,4,4,1,Nam,Nam,0961659302,chubatdongsan146@gmail.com
"Bán Kho diện tích 82m2 chính chủ, vị trí đẹp tại Thành phố Thủ Đức, TP.HCM","Cần bán gấp Kho, diện tích 82m2, mặt tiền 3.5m, đường vào rộng 2.3m. Nhà hướng Bắc, ban công Tây Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Kho,"Thành phố Thủ Đức, TP.HCM",4773000000.0,2535000000.0,Sổ đỏ/Sổ hồng,Mới xây,1,Không nội thất,82,3.5,2.3,2,1,1,4,Bắc,Tây Bắc,0912627014,chubatdongsan147@gmail.com
"Bán Kho diện tích 194m2 chính chủ, vị trí đẹp tại Quận Nam Từ Liêm, Hà Nội","Cần bán gấp Kho, diện tích 194m2, mặt tiền 11.5m, đường vào rộng 5.5m. Nhà hướng Nam, ban công Tây. Pháp lý: Đang chờ sổ, chất lượng Cần sửa chữa. Đầy đủ tiện ích xung quanh.",Kho,"Quận Nam Từ Liêm, Hà Nội",20575000000.0,10747000000.0,Đang chờ sổ,Cần sửa chữa,1,Nội thất cơ bản,194,11.5,5.5,5,1,1,1,Nam,Tây,0934772234,chubatdongsan148@gmail.com
"Bán Biệt thự diện tích 231m2 chính chủ, vị trí đẹp tại Quận 1, TP.HCM","Cần bán gấp Biệt thự, diện tích 231m2, mặt tiền 14.1m, đường vào rộng 2.1m. Nhà hướng Tây Nam, ban công Tây. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Biệt thự,"Quận 1, TP.HCM",20135000000.0,10939000000.0,Sổ đỏ/Sổ hồng,Còn mới (80-90%),1,Nội thất cơ bản,231,14.1,2.1,4,4,4,1,Tây Nam,Tây,0932713635,chubatdongsan149@gmail.com
"Bán Kho diện tích 112m2 chính chủ, vị trí đẹp tại Quận Cầu Giấy, Hà Nội","Cần bán gấp Kho, diện tích 112m2, mặt tiền 5.2m, đường vào rộng 13.7m. Nhà hướng Tây Bắc, ban công Đông Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Trung bình. Đầy đủ tiện ích xung quanh.",Kho,"Quận Cầu Giấy, Hà Nội",11020000000.0,5767000000.0,Sổ đỏ/Sổ hồng,Trung bình,2,Không nội thất,112,5.2,13.7,2,2,2,5,Tây Bắc,Đông Nam,0967542195,chubatdongsan150@gmail.com
"Bán Nhà riêng diện tích 174m2 chính chủ, vị trí đẹp tại Quận 1, TP.HCM","Cần bán gấp Nhà riêng, diện tích 174m2, mặt tiền 9.8m, đường vào rộng 18.2m. Nhà hướng Tây, ban công Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Nhà riêng,"Quận 1, TP.HCM",18638000000.0,10495000000.0,Sổ đỏ/Sổ hồng,Còn mới (80-90%),1,Nội thất đầy đủ / Cao cấp,174,9.8,18.2,4,3,3,4,Tây,Bắc,0987637406,chubatdongsan151@gmail.com
"Bán Trang trại diện tích 114m2 chính chủ, vị trí đẹp tại Quận Nam Từ Liêm, Hà Nội","Cần bán gấp Trang trại, diện tích 114m2, mặt tiền 14.0m, đường vào rộng 6.4m. Nhà hướng Đông, ban công Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Trung bình. Đầy đủ tiện ích xung quanh.",Trang trại,"Quận Nam Từ Liêm, Hà Nội",11574000000.0,6357000000.0,Sổ đỏ/Sổ hồng,Trung bình,2,Nội thất cơ bản,114,14.0,6.4,2,3,3,3,Đông,Nam,0950867616,chubatdongsan152@gmail.com
"Bán Nhà phố thương mại (Shophouse) diện tích 107m2 chính chủ, vị trí đẹp tại Quận Đống Đa, Hà Nội","Cần bán gấp Nhà phố thương mại (Shophouse), diện tích 107m2, mặt tiền 3.4m, đường vào rộng 18.7m. Nhà hướng Tây Bắc, ban công Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Nhà phố thương mại (Shophouse),"Quận Đống Đa, Hà Nội",12023000000.0,7787000000.0,Sổ đỏ/Sổ hồng,Mới xây,2,Không nội thất,107,3.4,18.7,3,1,1,3,Tây Bắc,Bắc,0954510632,chubatdongsan153@gmail.com
"Bán Khu nghỉ dưỡng diện tích 30m2 chính chủ, vị trí đẹp tại Quận Cầu Giấy, Hà Nội","Cần bán gấp Khu nghỉ dưỡng, diện tích 30m2, mặt tiền 11.4m, đường vào rộng 3.1m. Nhà hướng Tây, ban công Tây. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Trung bình. Đầy đủ tiện ích xung quanh.",Khu nghỉ dưỡng,"Quận Cầu Giấy, Hà Nội",2135000000.0,1045000000.0,Sổ đỏ/Sổ hồng,Trung bình,1,Nội thất cơ bản,30,11.4,3.1,1,3,3,4,Tây,Tây,0971739321,chubatdongsan154@gmail.com
"Bán Kho diện tích 80m2 chính chủ, vị trí đẹp tại Quận Cầu Giấy, Hà Nội","Cần bán gấp Kho, diện tích 80m2, mặt tiền 6.6m, đường vào rộng 18.8m. Nhà hướng Đông Bắc, ban công Đông. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Kho,"Quận Cầu Giấy, Hà Nội",8984000000.0,4529000000.0,Sổ đỏ/Sổ hồng,Mới xây,2,Nội thất đầy đủ / Cao cấp,80,6.6,18.8,1,2,2,5,Đông Bắc,Đông,0939225143,chubatdongsan155@gmail.com
"Bán Nhà mặt phố diện tích 202m2 chính chủ, vị trí đẹp tại Quận Đống Đa, Hà Nội","Cần bán gấp Nhà mặt phố, diện tích 202m2, mặt tiền 14.1m, đường vào rộng 8.3m. Nhà hướng Đông Nam, ban công Tây. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Trung bình. Đầy đủ tiện ích xung quanh.",Nhà mặt phố,"Quận Đống Đa, Hà Nội",22230000000.0,10870000000.0,Sổ đỏ/Sổ hồng,Trung bình,3,Nội thất cơ bản,202,14.1,8.3,4,3,3,2,Đông Nam,Tây,0991232584,chubatdongsan156@gmail.com
"Bán Căn hộ chung cư diện tích 234m2 chính chủ, vị trí đẹp tại TP. Bắc Ninh","Cần bán gấp Căn hộ chung cư, diện tích 234m2, mặt tiền 14.7m, đường vào rộng 3.8m. Nhà hướng Bắc, ban công Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Cần sửa chữa. Đầy đủ tiện ích xung quanh.",Căn hộ chung cư,TP. Bắc Ninh,14916000000.0,8747000000.0,Sổ đỏ/Sổ hồng,Cần sửa chữa,1,Nội thất cơ bản,234,14.7,3.8,1,1,1,1,Bắc,Bắc,0912648191,chubatdongsan157@gmail.com
"Bán Nhà riêng diện tích 289m2 chính chủ, vị trí đẹp tại TP. Bắc Ninh","Cần bán gấp Nhà riêng, diện tích 289m2, mặt tiền 14.3m, đường vào rộng 10.7m. Nhà hướng Tây Nam, ban công Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Nhà riêng,TP. Bắc Ninh,27367000000.0,13390000000.0,Sổ đỏ/Sổ hồng,Mới xây,1,Không nội thất,289,14.3,10.7,4,1,1,5,Tây Nam,Nam,0978457758,chubatdongsan158@gmail.com
"Bán Xưởng diện tích 63m2 chính chủ, vị trí đẹp tại Quận 1, TP.HCM","Cần bán gấp Xưởng, diện tích 63m2, mặt tiền 8.7m, đường vào rộng 6.6m. Nhà hướng Nam, ban công Tây Bắc. Pháp lý: Đang chờ sổ, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Xưởng,"Quận 1, TP.HCM",4903000000.0,3051000000.0,Đang chờ sổ,Mới xây,2,Không nội thất,63,8.7,6.6,4,2,2,4,Nam,Tây Bắc,0935222396,chubatdongsan159@gmail.com
"Bán Khu nghỉ dưỡng diện tích 124m2 chính chủ, vị trí đẹp tại Quận 7, TP.HCM","Cần bán gấp Khu nghỉ dưỡng, diện tích 124m2, mặt tiền 13.3m, đường vào rộng 7.1m. Nhà hướng Đông Bắc, ban công Đông Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Trung bình. Đầy đủ tiện ích xung quanh.",Khu nghỉ dưỡng,"Quận 7, TP.HCM",14663000000.0,8314000000.0,Sổ đỏ/Sổ hồng,Trung bình,2,Nội thất cơ bản,124,13.3,7.1,4,2,2,1,Đông Bắc,Đông Nam,0913550985,chubatdongsan160@gmail.com
"Bán Nhà phố thương mại (Shophouse) diện tích 101m2 chính chủ, vị trí đẹp tại TP. Bắc Ninh","Cần bán gấp Nhà phố thương mại (Shophouse), diện tích 101m2, mặt tiền 13.1m, đường vào rộng 7.5m. Nhà hướng Nam, ban công Đông Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Nhà phố thương mại (Shophouse),TP. Bắc Ninh,4910000000.0,2797000000.0,Sổ đỏ/Sổ hồng,Mới xây,1,Nội thất đầy đủ / Cao cấp,101,13.1,7.5,1,3,3,3,Nam,Đông Nam,0962845243,chubatdongsan161@gmail.com
"Bán Khu nghỉ dưỡng diện tích 68m2 chính chủ, vị trí đẹp tại Quận 1, TP.HCM","Cần bán gấp Khu nghỉ dưỡng, diện tích 68m2, mặt tiền 6.8m, đường vào rộng 16.5m. Nhà hướng Tây Bắc, ban công Đông Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Trung bình. Đầy đủ tiện ích xung quanh.",Khu nghỉ dưỡng,"Quận 1, TP.HCM",6274000000.0,3611000000.0,Sổ đỏ/Sổ hồng,Trung bình,3,Nội thất đầy đủ / Cao cấp,68,6.8,16.5,4,3,3,2,Tây Bắc,Đông Nam,0937299045,chubatdongsan162@gmail.com
"Bán Kho diện tích 183m2 chính chủ, vị trí đẹp tại TP. Bắc Ninh","Cần bán gấp Kho, diện tích 183m2, mặt tiền 12.9m, đường vào rộng 11.7m. Nhà hướng Đông, ban công Tây Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Kho,TP. Bắc Ninh,10358000000.0,5273000000.0,Sổ đỏ/Sổ hồng,Mới xây,2,Không nội thất,183,12.9,11.7,1,1,1,3,Đông,Tây Bắc,0944291982,chubatdongsan163@gmail.com
"Bán Biệt thự diện tích 279m2 chính chủ, vị trí đẹp tại Quận Nam Từ Liêm, Hà Nội","Cần bán gấp Biệt thự, diện tích 279m2, mặt tiền 3.4m, đường vào rộng 7.6m. Nhà hướng Đông, ban công Đông Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Mới xây. Đầy đủ tiện ích xung quanh.",Biệt thự,"Quận Nam Từ Liêm, Hà Nội",27857000000.0,14308000000.0,Sổ đỏ/Sổ hồng,Mới xây,2,Nội thất cơ bản,279,3.4,7.6,4,2,2,4,Đông,Đông Nam,0965338754,chubatdongsan164@gmail.com
"Bán Căn hộ chung cư diện tích 191m2 chính chủ, vị trí đẹp tại Thành phố Thủ Đức, TP.HCM","Cần bán gấp Căn hộ chung cư, diện tích 191m2, mặt tiền 10.2m, đường vào rộng 13.0m. Nhà hướng Đông, ban công Nam. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Cần sửa chữa. Đầy đủ tiện ích xung quanh.",Căn hộ chung cư,"Thành phố Thủ Đức, TP.HCM",10528000000.0,5624000000.0,Sổ đỏ/Sổ hồng,Cần sửa chữa,3,Nội thất đầy đủ / Cao cấp,191,10.2,13.0,5,2,2,1,Đông,Nam,0945353386,chubatdongsan165@gmail.com
"Bán Căn hộ chung cư diện tích 147m2 chính chủ, vị trí đẹp tại Quận 7, TP.HCM","Cần bán gấp Căn hộ chung cư, diện tích 147m2, mặt tiền 5.8m, đường vào rộng 14.9m. Nhà hướng Tây Nam, ban công Tây Bắc. Pháp lý: Đang chờ sổ, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Căn hộ chung cư,"Quận 7, TP.HCM",9448000000.0,5488000000.0,Đang chờ sổ,Còn mới (80-90%),3,Nội thất cơ bản,147,5.8,14.9,4,2,2,4,Tây Nam,Tây Bắc,0952725573,chubatdongsan166@gmail.com
"Bán Xưởng diện tích 288m2 chính chủ, vị trí đẹp tại Quận 1, TP.HCM","Cần bán gấp Xưởng, diện tích 288m2, mặt tiền 4.4m, đường vào rộng 6.9m. Nhà hướng Nam, ban công Đông Nam. Pháp lý: Đang chờ sổ, chất lượng Trung bình. Đầy đủ tiện ích xung quanh.",Xưởng,"Quận 1, TP.HCM",23110000000.0,11918000000.0,Đang chờ sổ,Trung bình,1,Nội thất đầy đủ / Cao cấp,288,4.4,6.9,2,3,3,1,Nam,Đông Nam,0994815170,chubatdongsan167@gmail.com
"Bán Biệt thự diện tích 297m2 chính chủ, vị trí đẹp tại Thành phố Thủ Đức, TP.HCM","Cần bán gấp Biệt thự, diện tích 297m2, mặt tiền 3.9m, đường vào rộng 9.4m. Nhà hướng Đông Bắc, ban công Tây Bắc. Pháp lý: Sổ đỏ/Sổ hồng, chất lượng Còn mới (80-90%). Đầy đủ tiện ích xung quanh.",Biệt thự,"Thành phố Thủ Đức, TP.HCM",34616000000.0,17300000000.0,Sổ đỏ/Sổ hồng,Còn mới (80-90%),3,Không nội thất,297,3.9,9.4,4,2,2,5,Đông Bắc,Tây Bắc,0985885374,chubatdongsan168@gmail.com
